City,Category,Jaccard,b1_stars,b2_stars,b1_rev,b2_rev,b1_id,b2_id
Philadelphia,Restaurants,0.01016260162601626,3.5,3.0,163,334,8906394,8912475
Philadelphia,Restaurants,0.014827018121911038,3.5,3.5,163,453,8906394,8912751
Philadelphia,Restaurants,0.010298661174047374,3.5,4.0,163,818,8906394,8913089
Philadelphia,Restaurants,0.009887005649717515,3.5,4.0,163,552,8906394,8913343
Philadelphia,Restaurants,0.01358695652173913,3.5,4.0,163,210,8906394,8913802
Philadelphia,Restaurants,0.007741935483870968,3.5,4.0,163,618,8906394,8914292
Philadelphia,Restaurants,0.013544018058690745,3.5,4.0,163,286,8906394,8914450
Philadelphia,Restaurants,0.008507347254447023,3.5,3.5,163,1141,8906394,8915262
Philadelphia,Restaurants,0.021686746987951807,3.5,4.0,163,261,8906394,8916029
Philadelphia,Restaurants,0.006476683937823834,3.5,4.0,163,614,8906394,8916040
Philadelphia,Restaurants,0.006355932203389831,3.5,3.5,163,787,8906394,8916282
Philadelphia,Restaurants,0.008319467554076539,3.5,3.5,163,443,8906394,8916381
Philadelphia,Restaurants,0.011904761904761904,3.5,3.5,163,1112,8906394,8916870
Philadelphia,Restaurants,0.008620689655172414,4.0,4.0,217,485,8906445,8907048
Philadelphia,Restaurants,0.021739130434782608,4.0,4.5,217,159,8906445,8907057
Philadelphia,Restaurants,0.010479041916167664,4.0,4.5,217,458,8906445,8907314
Philadelphia,Restaurants,0.011235955056179775,4.0,4.0,217,323,8906445,8907359
Philadelphia,Restaurants,0.014198782961460446,4.0,4.0,217,783,8906445,8907859
Philadelphia,Restaurants,0.010775862068965518,4.0,4.0,217,252,8906445,8908688
Philadelphia,Restaurants,0.020361990950226245,4.0,4.0,217,234,8906445,8908888
Philadelphia,Restaurants,0.011516314779270634,4.0,4.5,217,310,8906445,8909174
Philadelphia,Restaurants,0.010935601458080195,4.0,3.5,217,615,8906445,8909302
Philadelphia,Restaurants,0.010067114093959731,4.0,3.5,217,385,8906445,8909394
Philadelphia,Restaurants,0.013618677042801557,4.0,4.0,217,304,8906445,8909466
Philadelphia,Restaurants,0.020202020202020204,4.0,4.5,217,86,8906445,8909560
Philadelphia,Restaurants,0.02120141342756184,4.0,3.5,217,72,8906445,8909878
Philadelphia,Restaurants,0.010526315789473684,4.0,4.0,217,263,8906445,8910097
Philadelphia,Restaurants,0.009074410163339383,4.0,3.5,217,339,8906445,8910355
Philadelphia,Restaurants,0.0324254215304799,4.0,4.5,217,579,8906445,8910652
Philadelphia,Restaurants,0.019138755980861243,4.0,3.5,217,209,8906445,8910869
Philadelphia,Restaurants,0.007454739084132056,4.0,4.0,217,729,8906445,8910923
Philadelphia,Restaurants,0.011441647597254004,4.0,3.0,217,225,8906445,8911117
Philadelphia,Restaurants,0.01696969696969697,4.0,4.0,217,622,8906445,8911175
Philadelphia,Restaurants,0.035555555555555556,4.0,4.0,217,249,8906445,8911906
Philadelphia,Restaurants,0.013761467889908258,4.0,3.5,217,446,8906445,8912034
Philadelphia,Restaurants,0.02056555269922879,4.0,3.5,217,180,8906445,8912314
Philadelphia,Restaurants,0.016181229773462782,4.0,3.5,217,97,8906445,8912453
Philadelphia,Restaurants,0.024844720496894408,4.0,3.5,217,113,8906445,8912521
Philadelphia,Restaurants,0.012534818941504178,4.0,4.5,217,510,8906445,8912696
Philadelphia,Restaurants,0.021442495126705652,4.0,3.5,217,307,8906445,8912747
Philadelphia,Restaurants,0.015151515151515152,4.0,3.5,217,453,8906445,8912751
Philadelphia,Restaurants,0.01366120218579235,4.0,4.0,217,154,8906445,8912997
Philadelphia,Restaurants,0.011061946902654867,4.0,4.0,217,240,8906445,8913062
Philadelphia,Restaurants,0.015701668302257114,4.0,4.0,217,818,8906445,8913089
Philadelphia,Restaurants,0.012027491408934709,4.0,4.5,217,372,8906445,8913657
Philadelphia,Restaurants,0.008289374529012811,4.0,4.5,217,1121,8906445,8913682
Philadelphia,Restaurants,0.010895883777239709,4.0,4.0,217,618,8906445,8914292
Philadelphia,Restaurants,0.005780346820809248,4.0,3.5,217,653,8906445,8914617
Philadelphia,Restaurants,0.0175054704595186,4.0,4.5,217,248,8906445,8914618
Philadelphia,Restaurants,0.01440922190201729,4.0,4.5,217,135,8906445,8914668
Philadelphia,Restaurants,0.014947683109118086,4.0,3.5,217,1141,8906445,8915262
Philadelphia,Restaurants,0.010380622837370242,4.0,3.5,217,367,8906445,8915320
Philadelphia,Restaurants,0.013414634146341463,4.0,4.0,217,614,8906445,8916040
Philadelphia,Restaurants,0.006024096385542169,4.0,3.5,217,618,8906445,8916061
Philadelphia,Restaurants,0.01006036217303823,4.0,3.5,217,787,8906445,8916282
Philadelphia,Restaurants,0.02009273570324575,4.0,3.5,217,443,8906445,8916381
Philadelphia,Restaurants,0.009878419452887538,4.0,3.5,217,1112,8906445,8916870
Philadelphia,Restaurants,0.012422360248447204,4.0,4.0,166,323,8906446,8907359
Philadelphia,Restaurants,0.005296610169491525,4.0,4.0,166,783,8906446,8907859
Philadelphia,Restaurants,0.012658227848101266,4.0,4.0,166,234,8906446,8908888
Philadelphia,Restaurants,0.01034928848641656,4.0,3.5,166,615,8906446,8909302
Philadelphia,Restaurants,0.016605166051660517,4.0,3.5,166,385,8906446,8909394
Philadelphia,Restaurants,0.009485094850948509,4.0,4.5,166,579,8906446,8910652
Philadelphia,Restaurants,0.016260162601626018,4.0,3.5,166,209,8906446,8910869
Philadelphia,Restaurants,0.007882882882882882,4.0,4.0,166,729,8906446,8910923
Philadelphia,Restaurants,0.012953367875647668,4.0,3.0,166,225,8906446,8911117
Philadelphia,Restaurants,0.01808785529715762,4.0,4.0,166,622,8906446,8911175
Philadelphia,Restaurants,0.007451564828614009,4.0,4.5,166,510,8906446,8912696
Philadelphia,Restaurants,0.009787928221859706,4.0,3.5,166,453,8906446,8912751
Philadelphia,Restaurants,0.01652892561983471,4.0,4.0,166,818,8906446,8913089
Philadelphia,Restaurants,0.008426966292134831,4.0,4.0,166,552,8906446,8913343
Philadelphia,Restaurants,0.011278195488721804,4.0,4.5,166,372,8906446,8913657
Philadelphia,Restaurants,0.00468384074941452,4.0,4.5,166,1121,8906446,8913682
Philadelphia,Restaurants,0.010309278350515464,4.0,4.0,166,618,8906446,8914292
Philadelphia,Restaurants,0.007380073800738007,4.0,3.5,166,653,8906446,8914617
Philadelphia,Restaurants,0.02575107296137339,4.0,4.0,166,73,8906446,8914706
Philadelphia,Restaurants,0.008487654320987654,4.0,3.5,166,1141,8906446,8915262
Philadelphia,Restaurants,0.00946969696969697,4.0,3.5,166,367,8906446,8915320
Philadelphia,Restaurants,0.0064516129032258064,4.0,4.0,166,614,8906446,8916040
Philadelphia,Restaurants,0.010309278350515464,4.0,3.5,166,618,8906446,8916061
Philadelphia,Restaurants,0.008465608465608466,4.0,3.5,166,787,8906446,8916282
Philadelphia,Restaurants,0.0070921985815602835,4.0,3.5,166,1112,8906446,8916870
Philadelphia,Restaurants,0.015901060070671377,4.0,4.0,80,495,8906448,8910272
Philadelphia,Restaurants,0.015151515151515152,4.0,3.5,28,307,8906574,8912747
Philadelphia,Restaurants,0.012396694214876033,3.5,3.5,44,446,8906610,8912034
Philadelphia,Restaurants,0.0052173913043478265,3.5,3.5,44,1112,8906610,8916870
Philadelphia,Restaurants,0.026004728132387706,3.5,4.0,111,323,8906653,8907359
Philadelphia,Restaurants,0.011312217194570135,3.5,4.0,111,783,8906653,8907859
Philadelphia,Restaurants,0.009735744089012517,3.5,3.5,111,615,8906653,8909302
Philadelphia,Restaurants,0.01607717041800643,3.5,4.5,111,205,8906653,8910267
Philadelphia,Restaurants,0.008319467554076539,3.5,4.0,111,495,8906653,8910272
Philadelphia,Restaurants,0.007194244604316547,3.5,4.0,111,729,8906653,8910923
Philadelphia,Restaurants,0.01818181818181818,3.5,3.0,111,225,8906653,8911117
Philadelphia,Restaurants,0.013050570962479609,3.5,4.5,111,510,8906653,8912696
Philadelphia,Restaurants,0.01088139281828074,3.5,4.0,111,818,8906653,8913089
Philadelphia,Restaurants,0.011904761904761904,3.5,4.0,111,314,8906653,8913292
Philadelphia,Restaurants,0.015313935681470138,3.5,4.0,111,552,8906653,8913343
Philadelphia,Restaurants,0.011494252873563218,3.5,4.5,111,1121,8906653,8913682
Philadelphia,Restaurants,0.02109704641350211,3.5,3.0,111,131,8906653,8914083
Philadelphia,Restaurants,0.02056555269922879,3.5,4.0,111,286,8906653,8914450
Philadelphia,Restaurants,0.0079155672823219,3.5,3.5,111,653,8906653,8914617
Philadelphia,Restaurants,0.005622489959839358,3.5,3.5,111,1141,8906653,8915262
Philadelphia,Restaurants,0.01567398119122257,3.5,4.5,111,213,8906653,8915577
Philadelphia,Restaurants,0.019178082191780823,3.5,4.0,111,261,8906653,8916029
Philadelphia,Restaurants,0.008344923504867872,3.5,4.0,111,614,8906653,8916040
Philadelphia,Restaurants,0.008298755186721992,3.5,3.5,111,618,8906653,8916061
Philadelphia,Restaurants,0.010123734533183352,3.5,3.5,111,787,8906653,8916282
Philadelphia,Restaurants,0.0049301561216105174,3.5,3.5,111,1112,8906653,8916870
Philadelphia,Restaurants,0.008985879332477536,4.0,4.0,301,485,8906743,8907048
Philadelphia,Restaurants,0.029850746268656716,4.0,4.5,301,458,8906743,8907314
Philadelphia,Restaurants,0.012987012987012988,4.0,4.0,301,323,8906743,8907359
Philadelphia,Restaurants,0.01975540921919097,4.0,4.0,301,783,8906743,8907859
Philadelphia,Restaurants,0.01841620626151013,4.0,4.0,301,252,8906743,8908688
Philadelphia,Restaurants,0.04310344827586207,4.0,4.0,301,304,8906743,8909466
Philadelphia,Restaurants,0.010752688172043012,4.0,4.0,301,263,8906743,8910097
Philadelphia,Restaurants,0.00980392156862745,4.0,4.0,301,729,8906743,8910923
Philadelphia,Restaurants,0.009846827133479213,4.0,4.0,301,622,8906743,8911175
Philadelphia,Restaurants,0.007886435331230283,4.0,4.0,301,338,8906743,8911232
Philadelphia,Restaurants,0.012626262626262626,4.0,3.5,301,100,8906743,8911314
Philadelphia,Restaurants,0.016713091922005572,4.0,4.0,301,64,8906743,8911599
Philadelphia,Restaurants,0.00931098696461825,4.0,4.5,301,241,8906743,8912425
Philadelphia,Restaurants,0.02090032154340836,4.0,3.0,301,334,8906743,8912475
Philadelphia,Restaurants,0.008706467661691543,4.0,4.5,301,510,8906743,8912696
Philadelphia,Restaurants,0.009966777408637873,4.0,3.5,301,307,8906743,8912747
Philadelphia,Restaurants,0.009927797833935019,4.0,4.0,301,818,8906743,8913089
Philadelphia,Restaurants,0.01652892561983471,4.0,4.0,301,314,8906743,8913292
Philadelphia,Restaurants,0.00589622641509434,4.0,4.0,301,552,8906743,8913343
Philadelphia,Restaurants,0.0074850299401197605,4.0,4.5,301,372,8906743,8913657
Philadelphia,Restaurants,0.00851063829787234,4.0,4.5,301,1121,8906743,8913682
Philadelphia,Restaurants,0.007675438596491228,4.0,4.0,301,618,8906743,8914292
Philadelphia,Restaurants,0.010327022375215147,4.0,4.0,301,286,8906743,8914450
Philadelphia,Restaurants,0.014787430683918669,4.0,4.5,301,248,8906743,8914618
Philadelphia,Restaurants,0.023529411764705882,4.0,3.0,301,221,8906743,8915189
Philadelphia,Restaurants,0.014634146341463415,4.0,2.5,301,115,8906743,8915254
Philadelphia,Restaurants,0.004878048780487805,4.0,3.5,301,1141,8906743,8915262
Philadelphia,Restaurants,0.010040160642570281,4.0,4.5,301,202,8906743,8915361
Philadelphia,Restaurants,0.011811023622047244,4.0,4.5,301,213,8906743,8915577
Philadelphia,Restaurants,0.005494505494505495,4.0,4.0,301,614,8906743,8916040
Philadelphia,Restaurants,0.0064754856614246065,4.0,3.5,301,787,8906743,8916282
Philadelphia,Restaurants,0.006765899864682003,4.0,3.5,301,443,8906743,8916381
Philadelphia,Restaurants,0.010007147962830594,4.0,3.5,301,1112,8906743,8916870
Philadelphia,Restaurants,0.008902077151335312,4.0,3.5,65,615,8906785,8909302
Philadelphia,Restaurants,0.01809954751131222,4.0,3.5,65,385,8906785,8909394
Philadelphia,Restaurants,0.01098901098901099,4.0,4.5,65,579,8906785,8910652
Philadelphia,Restaurants,0.017543859649122806,4.0,3.0,65,225,8906785,8911117
Philadelphia,Restaurants,0.06666666666666667,4.0,3.5,65,15,8906785,8912401
Philadelphia,Restaurants,0.009746588693957114,4.0,3.5,65,453,8906785,8912751
Philadelphia,Restaurants,0.011475409836065573,4.0,4.0,65,552,8906785,8913343
Philadelphia,Restaurants,0.008862629246676515,4.0,4.0,65,618,8906785,8914292
Philadelphia,Restaurants,0.005838198498748957,4.0,3.5,65,1141,8906785,8915262
Philadelphia,Restaurants,0.0070921985815602835,4.0,3.5,65,787,8906785,8916282
Philadelphia,Restaurants,0.013282732447817837,3.5,3.5,149,385,8906788,8909394
Philadelphia,Restaurants,0.008310249307479225,3.5,4.5,149,579,8906788,8910652
Philadelphia,Restaurants,0.013550135501355014,3.5,3.0,149,225,8906788,8911117
Philadelphia,Restaurants,0.006527415143603133,3.5,4.0,149,622,8906788,8911175
Philadelphia,Restaurants,0.011904761904761904,3.5,3.5,149,446,8906788,8912034
Philadelphia,Restaurants,0.010067114093959731,3.5,3.5,149,453,8906788,8912751
Philadelphia,Restaurants,0.008342022940563087,3.5,4.0,149,818,8906788,8913089
Philadelphia,Restaurants,0.007183908045977011,3.5,4.0,149,552,8906788,8913343
Philadelphia,Restaurants,0.009689922480620155,3.5,4.5,149,372,8906788,8913657
Philadelphia,Restaurants,0.0055423594615993665,3.5,4.5,149,1121,8906788,8913682
Philadelphia,Restaurants,0.013986013986013986,3.5,4.0,149,286,8906788,8914450
Philadelphia,Restaurants,0.011764705882352941,3.5,3.5,149,1141,8906788,8915262
Philadelphia,Restaurants,0.015748031496062992,3.5,3.5,149,367,8906788,8915320
Philadelphia,Restaurants,0.011891891891891892,3.5,3.5,149,787,8906788,8916282
Philadelphia,Restaurants,0.015437392795883362,3.5,3.5,149,443,8906788,8916381
Philadelphia,Restaurants,0.003980891719745223,3.5,3.5,149,1112,8906788,8916870
Philadelphia,Restaurants,0.00580046403712297,4.5,4.0,138,729,8906844,8910923
Philadelphia,Restaurants,0.007776049766718507,4.5,4.5,138,510,8906844,8912696
Philadelphia,Restaurants,0.008771929824561403,4.5,4.0,138,552,8906844,8913343
Philadelphia,Restaurants,0.0072,4.5,4.5,138,1121,8906844,8913682
Philadelphia,Restaurants,0.0056315366049879325,4.5,3.5,138,1112,8906844,8916870
Philadelphia,Restaurants,0.006038647342995169,3.5,4.0,50,783,8906862,8907859
Philadelphia,Restaurants,0.016835016835016835,3.5,4.0,50,252,8906862,8908688
Philadelphia,Restaurants,0.017241379310344827,3.5,4.0,50,304,8906862,8909466
Philadelphia,Restaurants,0.015665796344647518,3.5,3.5,50,339,8906862,8910355
Philadelphia,Restaurants,0.045871559633027525,3.5,4.0,50,64,8906862,8911599
Philadelphia,Restaurants,0.026737967914438502,3.5,3.0,50,334,8906862,8912475
Philadelphia,Restaurants,0.013927576601671309,3.5,4.0,50,314,8906862,8913292
Philadelphia,Restaurants,0.050387596899224806,3.5,3.0,50,221,8906862,8915189
Philadelphia,Restaurants,0.03125,3.5,2.5,50,115,8906862,8915254
Philadelphia,Restaurants,0.012195121951219513,3.5,4.0,50,614,8906862,8916040
Philadelphia,Restaurants,0.007849293563579277,2.5,4.5,63,579,8906873,8910652
Philadelphia,Restaurants,0.007352941176470588,2.5,4.0,63,622,8906873,8911175
Philadelphia,Restaurants,0.016286644951140065,2.5,4.0,63,249,8906873,8911906
Philadelphia,Restaurants,0.009784735812133072,2.5,3.5,63,453,8906873,8912751
Philadelphia,Restaurants,0.006857142857142857,2.5,4.0,63,818,8906873,8913089
Philadelphia,Restaurants,0.00819672131147541,2.5,4.0,63,552,8906873,8913343
Philadelphia,Restaurants,0.0073964497041420114,2.5,4.0,63,618,8906873,8914292
Philadelphia,Restaurants,0.005008347245409015,2.5,3.5,63,1141,8906873,8915262
Philadelphia,Restaurants,0.014285714285714285,4.0,4.0,92,263,8906961,8910097
Philadelphia,Restaurants,0.009988901220865706,4.0,4.0,92,818,8906961,8913089
Philadelphia,Restaurants,0.004971002485501243,4.0,4.5,92,1121,8906961,8913682
Philadelphia,Restaurants,0.013257575757575758,4.0,3.5,92,443,8906961,8916381
Philadelphia,Restaurants,0.009220452640402346,4.0,3.5,92,1112,8906961,8916870
Philadelphia,Restaurants,0.004366812227074236,4.5,4.5,29,1121,8907013,8913682
Philadelphia,Restaurants,0.018333333333333333,4.5,4.0,116,495,8907028,8910272
Philadelphia,Restaurants,0.007961783439490446,4.0,3.5,485,148,8907048,8907197
Philadelphia,Restaurants,0.009635974304068522,4.0,4.5,485,458,8907048,8907314
Philadelphia,Restaurants,0.007481296758104738,4.0,4.0,485,323,8907048,8907359
Philadelphia,Restaurants,0.008912655971479501,4.0,4.0,485,81,8907048,8907497
Philadelphia,Restaurants,0.012779552715654952,4.0,4.0,485,783,8907048,8907859
Philadelphia,Restaurants,0.009589041095890411,4.0,4.0,485,252,8907048,8908688
Philadelphia,Restaurants,0.011029411764705883,4.0,3.5,485,615,8907048,8909302
Philadelphia,Restaurants,0.011627906976744186,4.0,3.5,485,385,8907048,8909394
Philadelphia,Restaurants,0.008951406649616368,4.0,4.0,485,304,8907048,8909466
Philadelphia,Restaurants,0.009345794392523364,4.0,4.5,485,163,8907048,8910009
Philadelphia,Restaurants,0.006729475100942127,4.0,4.0,485,263,8907048,8910097
Philadelphia,Restaurants,0.005128205128205128,4.0,4.0,485,495,8907048,8910272
Philadelphia,Restaurants,0.011042944785276074,4.0,3.5,485,339,8907048,8910355
Philadelphia,Restaurants,0.013803680981595092,4.0,4.0,485,176,8907048,8910491
Philadelphia,Restaurants,0.009487666034155597,4.0,4.5,485,579,8907048,8910652
Philadelphia,Restaurants,0.011661807580174927,4.0,3.5,485,209,8907048,8910869
Philadelphia,Restaurants,0.008305647840531562,4.0,4.0,485,729,8907048,8910923
Philadelphia,Restaurants,0.00995732574679943,4.0,3.0,485,225,8907048,8911117
Philadelphia,Restaurants,0.009115770282588878,4.0,4.0,485,622,8907048,8911175
Philadelphia,Restaurants,0.0073439412484700125,4.0,4.0,485,338,8907048,8911232
Philadelphia,Restaurants,0.01048951048951049,4.0,4.0,485,93,8907048,8911836
Philadelphia,Restaurants,0.014161220043572984,4.0,3.5,485,446,8907048,8912034
Philadelphia,Restaurants,0.007947019867549669,4.0,2.5,485,276,8907048,8912202
Philadelphia,Restaurants,0.0121765601217656,4.0,3.5,485,180,8907048,8912314
Philadelphia,Restaurants,0.006934812760055479,4.0,4.5,485,241,8907048,8912425
Philadelphia,Restaurants,0.015706806282722512,4.0,3.5,485,97,8907048,8912453
Philadelphia,Restaurants,0.009864364981504316,4.0,3.0,485,334,8907048,8912475
Philadelphia,Restaurants,0.011178861788617886,4.0,4.5,485,510,8907048,8912696
Philadelphia,Restaurants,0.010775862068965518,4.0,3.5,485,453,8907048,8912751
Philadelphia,Restaurants,0.014285714285714285,4.0,4.0,485,154,8907048,8912997
Philadelphia,Restaurants,0.009868421052631578,4.0,3.5,485,129,8907048,8913059
Philadelphia,Restaurants,0.01638065522620905,4.0,4.0,485,818,8907048,8913089
Philadelphia,Restaurants,0.01913265306122449,4.0,4.0,485,314,8907048,8913292
Philadelphia,Restaurants,0.013685239491691105,4.0,4.0,485,552,8907048,8913343
Philadelphia,Restaurants,0.009334889148191364,4.0,4.5,485,380,8907048,8913597
Philadelphia,Restaurants,0.01061320754716981,4.0,4.5,485,372,8907048,8913657
Philadelphia,Restaurants,0.010062893081761006,4.0,4.5,485,1121,8907048,8913682
Philadelphia,Restaurants,0.017527675276752766,4.0,4.0,485,618,8907048,8914292
Philadelphia,Restaurants,0.007032348804500703,4.0,4.0,485,231,8907048,8914396
Philadelphia,Restaurants,0.006527415143603133,4.0,4.0,485,286,8907048,8914450
Philadelphia,Restaurants,0.02185792349726776,4.0,4.0,485,263,8907048,8914456
Philadelphia,Restaurants,0.010657193605683837,4.0,3.5,485,653,8907048,8914617
Philadelphia,Restaurants,0.011428571428571429,4.0,4.0,485,46,8907048,8914885
Philadelphia,Restaurants,0.010014306151645207,4.0,3.0,485,221,8907048,8915189
Philadelphia,Restaurants,0.016885553470919325,4.0,3.5,485,1141,8907048,8915262
Philadelphia,Restaurants,0.011876484560570071,4.0,3.5,485,367,8907048,8915320
Philadelphia,Restaurants,0.012211668928086838,4.0,4.0,485,261,8907048,8916029
Philadelphia,Restaurants,0.01011029411764706,4.0,4.0,485,614,8907048,8916040
Philadelphia,Restaurants,0.009149130832570906,4.0,3.5,485,618,8907048,8916061
Philadelphia,Restaurants,0.00792393026941363,4.0,3.5,485,787,8907048,8916282
Philadelphia,Restaurants,0.018660812294182216,4.0,3.5,485,443,8907048,8916381
Philadelphia,Restaurants,0.01559792027729636,4.0,4.0,485,101,8907048,8916606
